20058487,0.184122
20058487,0.184191
50100445,0.458763
50100445,0.459804
50100445,0.459611
41153908,0.376873
41153908,0.376548
41153908,0.377732
59471526,0.547368
59471526,0.545006
59471526,0.544549
99972286,0.915737
99972286,0.102037
99972286,0.914787
41873460,0.383476
41873460,0.385753
41873460,0.386007
9061995,0.082386
9061995,0.082371
9061995,0.083056
98580371,0.900184
98580371,0.904562
98580371,0.905084
74380107,0.681731
74380107,0.680382
74380107,0.684426
49050678,0.448346
49050678,0.449968
49050678,0.448439
20580137,0.188012
20580137,0.18897
20580137,0.188657
90494752,0.829013
90494752,0.831897
90494752,0.829497
69732814,0.641789
69732814,0.635789
69732814,0.640337
1852931,0.017008
1852931,0.017068
1852931,0.016549
84284379,0.773875
84284379,0.774975
84284379,0.777318
16587212,0.15249
16587212,0.15253
16587212,0.152288
14860723,0.135218
14860723,0.136147
14860723,0.136867
15408174,0.142861
15408174,0.142908
15408174,0.142777
44404333,0.405872
44404333,0.405852
44404333,0.404907
73133895,0.66996
73133895,0.033694
73133895,0.670875
62476550,0.571522
62476550,0.570471
62476550,0.570371
46500838,0.426253
46500838,0.427579
46500838,0.426153
65899462,0.605456
65899462,0.60364
65899462,0.60187
1554153,0.014313
1554153,0.014506
1554153,0.014338
3374115,0.030229
3374115,0.031285
3374115,0.031034
59393886,0.544048
59393886,0.544738
59393886,0.543478
29606109,0.008489
29606109,0.272553
29606109,0.27136
35148266,0.322751
35148266,0.322693
35148266,0.324356
18853947,0.17348
18853947,0.174014
18853947,0.172136
30438957,0.279492
30438957,0.281002
30438957,0.280063
1304586,0.01187
1304586,0.012298
1304586,0.012018
47308302,0.435593
47308302,0.435085
47308302,0.435115
79305504,0.731736
79305504,0.728196
79305504,0.728835
67235965,0.616419
67235965,0.617162
67235965,0.61648
49488734,0.45157
49488734,0.452182
49488734,0.45542
58197660,0.535888
58197660,0.531382
58197660,0.535845
87690829,0.80294
87690829,0.801223
87690829,0.805815
20217367,0.18576
20217367,0.184727
20217367,0.18518
61955066,0.566367
61955066,0.564743
61955066,0.567165
50922229,0.467057
50922229,0.463644
50922229,0.464896
75875954,0.694404
75875954,0.693069
75875954,0.699695
84156733,0.778223
84156733,0.774409
84156733,0.112328
40428960,0.371339
40428960,0.369473
40428960,0.370398
80387444,0.735353
80387444,0.734957
80387444,0.732994
57738538,0.527355
57738538,0.529723
57738538,0.529886
15012711,0.137285
15012711,0.136655
15012711,0.138273
4399762,0.040116
4399762,0.040202
4399762,0.040645
27586365,0.253293
27586365,0.252139
27586365,0.253364
89496307,0.817342
89496307,0.820794
89496307,0.81937
72749705,0.663791
72749705,0.664839
72749705,0.665204
8886201,0.080872
8886201,0.081227
8886201,0.081471
74487774,0.682086
74487774,0.680719
74487774,0.682828
34604463,0.316857
34604463,0.31512
34604463,0.090053
10885284,0.099968
10885284,0.100437
10885284,0.099242
65921777,0.60726
65921777,0.602826
65921777,0.602971
77640019,0.709078
77640019,0.711529
77640019,0.713473
62839890,0.288032
62839890,0.575784
62839890,0.573853
23568469,0.215209
23568469,0.215794
23568469,0.215549
55160931,0.503558
55160931,0.503501
55160931,0.503211
75116069,0.687872
75116069,0.687034
75116069,0.687475
33248564,0.3036
33248564,0.304128
33248564,0.303869
61802382,0.567148
61802382,0.563814
61802382,0.567492
24299538,0.221467
24299538,0.221964
24299538,0.222212
5357953,0.049256
5357953,0.048759
5357953,0.049178
54784728,0.50328
54784728,0.501862
54784728,0.502959
99044873,0.261241
99044873,0.90716
99044873,0.906908
49663444,0.452935
49663444,0.454174
49663444,0.453909
27335655,0.249565
27335655,0.250657
27335655,0.24956
84152836,0.76828
84152836,0.769418
84152836,0.77035
81218316,0.743234
81218316,0.744287
81218316,0.743895
90850244,0.828551
90850244,0.833031
90850244,0.831558
42311141,0.387162
42311141,0.018834
42311141,0.386978
9771281,0.089555
9771281,0.090267
9771281,0.089764
18397195,0.169021
18397195,0.167901
18397195,0.168213
40712901,0.372244
40712901,0.371917
40712901,0.373474
96334172,0.882371
96334172,0.883595
96334172,0.882397
79076313,0.721715
79076313,0.725729
79076313,0.7268
15941221,0.145104
15941221,0.146338
15941221,0.146197
63861037,0.584883
63861037,0.583067
63861037,0.585066
46312007,0.427573
46312007,0.428051
46312007,0.425133
66896380,0.616957
66896380,0.612696
66896380,0.611349
88846169,0.814794
88846169,0.812251
88846169,0.813294
53411676,0.488878
53411676,0.493556
53411676,0.491349
2493359,0.022856
2493359,0.02289
2493359,0.02298
27480271,0.25412
27480271,0.253345
27480271,0.253739
86914373,0.80124
86914373,0.800234
86914373,0.797653
71865295,0.661862
71865295,0.659649
71865295,0.657713
77980834,0.716679
77980834,0.714299
77980834,0.714849
5693427,0.051771
5693427,0.0519
5693427,0.052504
42589,0.000432
42589,0.000492
42589,0.000398
41183345,0.380242
41183345,0.376825
41183345,0.377399
49056753,0.451355
49056753,0.454444
49056753,0.451844
79761241,0.732277
79761241,0.733302
79761241,0.730105
76966852,0.706558
76966852,0.704938
76966852,0.707179
16206086,0.149069
16206086,0.150049
16206086,0.150638
69295664,0.63999
69295664,0.637165
69295664,0.635554
72335104,0.667305
72335104,0.667532
72335104,0.66601
77354565,0.711164
77354565,0.715905
77354565,0.711962
35148190,0.325768
35148190,0.324311
35148190,0.32071
46436465,0.424727
46436465,0.423739
46436465,0.42516
37279356,0.340888
37279356,0.341807
37279356,0.342791
78981469,0.727149
78981469,0.728306
78981469,0.730634
79291527,0.723984
79291527,0.726981
79291527,0.726376
12430045,0.114772
12430045,0.115285
12430045,0.114851
25454501,0.233812
25454501,0.233511
25454501,0.233087
79659993,0.728076
79659993,0.729537
79659993,0.734363
55176648,0.50632
55176648,0.510436
55176648,0.506844
99910963,0.916252
99910963,0.920185
99910963,0.922799
94904708,0.866722
94904708,0.86755
94904708,0.870052
19806768,0.182191
19806768,0.183845
19806768,0.183419
97830332,0.895079
97830332,0.894779
97830332,0.900097
16409495,0.151667
16409495,0.151631
16409495,0.150037
51900430,0.477983
51900430,0.479197
51900430,0.479568
44926705,0.41428
44926705,0.415133
44926705,0.41478
43401396,0.400701
43401396,0.401339
43401396,0.400784
25671627,0.237106
25671627,0.237069
25671627,0.236835
6223261,0.057732
6223261,0.057812
6223261,0.057492
40797021,0.376244
40797021,0.37702
40797021,0.37762
29766134,0.274713
29766134,0.274251
29766134,0.275107
83833724,0.775824
83833724,0.775356
83833724,0.774732
40031420,0.368977
40031420,0.369994
40031420,0.369625
52322603,0.484213
52322603,0.482443
52322603,0.484211
89864384,0.829607
89864384,0.539405
89864384,0.828851
39705128,0.366111
39705128,0.366702
39705128,0.366639
31218280,0.287935
31218280,0.288218
31218280,0.288429
60397066,0.558809
60397066,0.557948
60397066,0.557736
85523438,0.791887
85523438,0.790519
85523438,0.789041
47965017,0.438923
47965017,0.441025
47965017,0.437423
38204455,0.350464
38204455,0.348443
38204455,0.349216
79453065,0.728107
79453065,0.727317
79453065,0.728079
76893401,0.707199
76893401,0.706994
76893401,0.705366
67322995,0.619363
67322995,0.616944
67322995,0.615516
74662615,0.367696
74662615,0.687141
74662615,0.685811
95669054,0.877141
95669054,0.878709
95669054,0.88069
95892307,0.877736
95892307,0.144998
95892307,0.885277
92883993,0.85566
92883993,0.855131
92883993,0.857204
27317493,0.213763
27317493,0.25198
27317493,0.252742
1653037,0.015357
1653037,0.015263
1653037,0.015301
61263434,0.564426
61263434,0.562734
61263434,0.562546
56403036,0.520112
56403036,0.518055
56403036,0.516851
13005297,0.120035
13005297,0.11997
13005297,0.120157
84399420,0.774871
84399420,0.22634
84399420,0.775406
68179514,0.630264
68179514,0.630336
68179514,0.627612
95534732,0.87834
95534732,0.878002
95534732,0.875439
12714168,0.116672
12714168,0.117043
12714168,0.116803
5810087,0.052936
5810087,0.053264
5810087,0.053814
81914412,0.75594
81914412,0.753875
81914412,0.752526
64847075,0.593665
64847075,0.596323
64847075,0.593596
9317306,0.085519
9317306,0.085552
9317306,0.085769
14964169,0.13755
14964169,0.137482
14964169,0.137772
783214,0.007043
783214,0.007224
783214,0.007315
21735430,0.199671
21735430,0.199898
21735430,0.200536
70584724,0.646047
70584724,0.64884
70584724,0.649398
30517209,0.279523
30517209,0.279485
30517209,0.280608
27957820,0.256926
27957820,0.25717
27957820,0.255167
25612025,0.233689
25612025,0.235066
25612025,0.235284
21576569,0.198285
21576569,0.197622
21576569,0.197399
20958251,0.192427
20958251,0.19206
20958251,0.191948
3609638,0.032759
3609638,0.03306
3609638,0.033239
34413232,0.314536
34413232,0.314517
34413232,0.314549
44775836,0.410919
44775836,0.40971
44775836,0.409921
82513930,0.752645
82513930,0.752116
82513930,0.754687
71860269,0.657266
71860269,0.658429
71860269,0.657875
46436482,0.424392
46436482,0.425934
46436482,0.426075
48574752,0.447229
48574752,0.446546
48574752,0.444387
96673732,0.889395
96673732,0.890594
96673732,0.886532
61183825,0.559054
61183825,0.561695
61183825,0.562
27440423,0.250838
27440423,0.252975
27440423,0.252115
54276454,0.498006
54276454,0.49638
54276454,0.498828
63952852,0.586286
63952852,0.586221
63952852,0.591282
29666729,0.272909
29666729,0.271109
29666729,0.273621
43061298,0.396997
43061298,0.397573
43061298,0.397006
41479811,0.379319
41479811,0.379124
41479811,0.379128
76021725,0.698756
76021725,0.697408
76021725,0.703105
30528483,0.281038
30528483,0.281006
30528483,0.281382
64219512,0.590801
64219512,0.589758
64219512,0.588639
35425658,0.327397
35425658,0.32819
35425658,0.326309
46826979,0.433828
46826979,0.433116
46826979,0.431761
49655951,0.198013
49655951,0.456413
49655951,0.457282
35207249,0.321887
35207249,0.323618
35207249,0.322725
57547848,0.527491
57547848,0.528814
57547848,0.529611
98165367,0.895608
98165367,0.89989
98165367,0.898646
25103012,0.232424
25103012,0.230442
25103012,0.2295
86005770,0.786727
86005770,0.787722
86005770,0.787447
37285638,0.340923
37285638,0.339907
37285638,0.341053
19437765,0.178908
19437765,0.179082
19437765,0.177904
44306596,0.406427
44306596,0.231427
44306596,0.405364
25461942,0.232684
25461942,0.233815
25461942,0.231922
32405911,0.295846
32405911,0.295895
32405911,0.296232
88819573,0.813688
88819573,0.312705
88819573,0.815456
49847505,0.455447
49847505,0.456685
49847505,0.455737
72557900,0.665977
72557900,0.278179
72557900,0.663194
87479457,0.800707
87479457,0.80711
87479457,0.579854
64361969,0.590649
64361969,0.592405
64361969,0.595347
27378565,0.251659
27378565,0.252077
27378565,0.208936
71674791,0.662458
71674791,0.661841
71674791,0.659037
11933883,0.108652
11933883,0.109078
11933883,0.109313
33851490,0.309267
33851490,0.31039
33851490,0.309563
84603686,0.775135
84603686,0.775602
84603686,0.774886
36980722,0.339487
36980722,0.341049
36980722,0.340764
18571847,0.170129
18571847,0.170332
18571847,0.169938
99374515,0.894005
99374515,0.895719
99374515,0.899237
54020118,0.497928
54020118,0.488168
54020118,0.495001
36536092,0.332305
36536092,0.336187
36536092,0.3345
77673220,0.705498
77673220,0.187524
77673220,0.714726
73740920,0.676458
73740920,0.667944
73740920,0.676766
30383628,0.278027
30383628,0.277506
30383628,0.279841
71072333,0.64641
71072333,0.646214
71072333,0.644398
78606469,0.700028
78606469,0.711743
78606469,0.714164
34848079,0.312267
34848079,0.315707
34848079,0.313512
56288856,0.508743
56288856,0.505695
56288856,0.499331
59703836,0.529604
59703836,0.528786
59703836,0.532414
88469273,0.784936
88469273,0.803582
88469273,0.805274
18883404,0.16898
18883404,0.170381
18883404,0.173562
8720884,0.07971
8720884,0.080282
8720884,0.080567
34776162,0.30911
34776162,0.308074
34776162,0.309061
37936766,0.339977
37936766,0.338407
37936766,0.338431
68445543,0.606565
68445543,0.610668
68445543,0.605175
69815357,0.617543
69815357,0.621452
69815357,0.619878
40128468,0.364004
40128468,0.361622
40128468,0.356994
57330609,0.507652
57330609,0.506707
57330609,0.507492
93956550,0.830054
93956550,0.833437
93956550,0.83359
64851983,0.572837
64851983,0.576377
64851983,0.574549
21290656,0.188274
21290656,0.189715
21290656,0.189779
29391335,0.262986
29391335,0.263325
29391335,0.269335
91940324,0.839047
91940324,0.838782
91940324,0.835996
69136216,0.629273
69136216,0.62722
69136216,0.627133
70414184,0.4218
70414184,0.619967
70414184,0.640449
15100175,0.13563
15100175,0.136181
15100175,0.137011
70599874,0.637398
70599874,0.630489
